time,text,image,likes,comments,source
2018-05-18 12:34:47," R L, You are the prettiest second year asian i've ever seen, don't think you're single though so :( Your faithful admirer",,0,6,1
2018-12-27 13:29:01," I have this one friend that I keep ignoring but he doesn’t seem to get the message yet and keeps texting me or asking me If I’m available to go out. I no longer want to be associated with this person. I thought we were close but he would often lie to me and be a very negative person in general, everytime I see him he talks about others… More and I just can’t put up with the negative vibe. I don’t want to confront him, I don’t think it’s someghing he would understand. I feel so bad for ignoring him and I’m confused why he still keeps texting me. Does he not get the message? Honestly, if someone ignored repeatedly I would have just stopped texting them. But this person keeps coming back? What do I do?",,1,2,0
2018-12-10 23:10:41, Think UCL ought to be run as a democratic institution and actually operate in the interests of students and academics? Come and DEMOcratise ucl on wednesday!,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48365470_1801412653303624_1643420853007810560_o.jpg?_nc_cat=106&_nc_ohc=WHTEAWqYtrkAQn1Ura7cmMQdv93y61Ap3IhSfW_D42R3I2zEq6j0PrcGQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=7be104cd28fcb5135a638427a871c077&oe=5EAB2122,9,1,0
2018-12-23 09:30:05, baby let’s get high (John Wayne),https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48423170_1818641501580739_5247356408189419520_o.jpg?_nc_cat=102&_nc_ohc=xgamSJPRVmcAQkMtRBE5H-jPlSc3WG0tSfaxnl2yo0vi76yW5HMQP_WiA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=ea2570199b8269e3b09099b72b4fc364&oe=5EA1D507,8,6,0
2018-06-03 13:43:32, I'm going to be in London all summer and have realised all my friends have left! If you're in the same situation (doing an internship or whatever) like this status or comment with an activity you'd like to do (Thorpe park or bowling maybe?) And we can see if we can get a group together?,,56,16,0
2019-12-05 22:16:36," I am so sad whenever I see anything related to you on social media, a photo or a like or just thinking about you. It makes me physically sick. I know I should just block you everywhere for my own good but that wouldn't be fair to you because you haven't done anything wrong and also that would mean cutting you off for good and I'm not ready for that. I guess my point is I'm in love with you and I wish I wasn't because it's very painful",,5,2,0
2019-12-08 16:47:47, Can the AU livestream fight night this year- would be good if more than 10 people can watch it,,2,0,1
2017-12-29 14:26:15,   Hi builder from Cambridge! What are your plans for New Years? I need someone special to share a magical kiss with as the clock strikes 12. Can't think of a more perfect way of starting the new year xx,,2,0,0
2017-12-13 16:38:40, To the cute 2nd year maths and stats Cypriot girl You are the cutest girl i have seen in my life. I got a crush on you since the first day i saw you but i am to shy to say it...,,1,1,0
2020-01-04 15:24:44, Just received my MA offer from UCL 🎉🎉 it's UCL or K*ing's. Sell yourselves hoes.... Why should it be you ;),,9,5,0
2020-01-13 07:51:44," NOTE: we have had to delay the release date til the 20th as UCL wants to read our report before we go public. On Monday 20th, the first day of term, the Disabled Students’ Network is releasing a… More report based on a survey about disabled peoples’ experiences at UCL. The report details how disabled students are being prevented from accessing education at UCL. This quote is from a disabled student who answered our survey. Every day until the release of the report we will share such a quote to raise awareness of the size of this problem and ask UCL for concrete change. We’re hoping #UCLcares Do you want to help disabled students at UCL? Join our new group “Change for UCL’s Disabled Students” [image description: red text on cream square background with red border which reads ""Red cords are also often tied up meaning that if someone mobility-impaired were to fall on the floor they would simply have to lie there without rescue"" below it says ""Testimony #15"" and at the top cream text reads ""Survey responses""]",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/81807855_2464102637034619_504441344819724288_o.png?_nc_cat=100&_nc_ohc=bUZVDMLI5aIAQlq4jmOMorNTLbpSJOD5_eYwuGYE6__gCl-yT5lp5h5Tw&_nc_ht=scontent-amt2-1.xx&oh=44fe4cdfb9b5c0e0cff531630befb367&oe=5E97D509,0,0,0
2019-03-18 17:15:03, Stolen,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/53761090_1937385429706345_2036337745579737088_o.jpg?_nc_cat=103&_nc_ohc=f1_eG9Jj2SUAQmnykt8fvBCHkf_-CLpiTlk6PB4OEhv9dQUKZWIiRn1Ew&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=9629d5eefd512a822a8529ff76588b89&oe=5EADC2C6,5,1,0
2020-01-10 12:57:26, Unpopular Opinion: Med students don't talk about their workload anymore because it's a stereotype and econ students are now the new med students.,,47,15,0
2020-01-08 16:01:00, Anyone got ac call from asset management related jobs want to have a case study together?,,0,0,0
2017-12-02 11:13:59," Dear Hench Receptionist at Bloomsbury Fitness, You can bench me anytime xoxoxoxox",,1,1,0
2019-03-21 01:21:20, Happy Norooz to my fellow Iranians ❤️❤️,,0,0,0
2020-01-10 12:56:49," Weird, cringe humour isn’t funny, people only laugh at it to make the situation less awkward for themselves because they don’t know how else to react",,0,0,0
2018-12-14 22:24:22, why do some south asians want to be black / rip off black culture so much? from cringey things like wearing braids to using the n-word which is just downright disrespectful (lookin @ you brown fuccbois). you 👏 are 👏 brown 👏 that 👏 will 👏 not 👏 change 👏. acceptance is the first step to recovery.,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48270517_1807128106065412_3205578747226882048_n.jpg?_nc_cat=102&_nc_ohc=R5ar-22ZotQAQl7WTkpBYX5oIZ0J06N8ZsceRP-BUgMbVGclS_vOuthCA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=eaea7cd830f894232cf0a4f7ae6ac2db&oe=5EA3AB07,12,7,0
2017-12-11 21:34:31," To the curly haired ginger girl with the red trousers in the geology library today... you're stunning, let me rock your world xoxo",,0,2,0
2018-09-07 14:58:06, It WaSn'T rEaL cOmMuNiSm!,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/41307143_1681667431944814_8880925502546640896_o.jpg?_nc_cat=100&_nc_ohc=ZHLpzvrrLHgAQkYq6NyqgHhcPRIUBiTjlsSaDbwcGQzyk5jZEHwvDBavQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=e819bc1c8066f2694a63514f5888aa3c&oe=5EAC044B,37,4,0
2018-04-23 19:36:28, Let's settle this once and for all. Lamb Biryani = react heart Chicken Biryani = react laugh,,0,7,1
2017-12-17 06:13:19," To the first year pharmacy guy from Cambridge, your love is my drug and I just can’t get enough... supply me with your raw sauce baby cuz u spicy #tabasco",,0,2,0
2017-12-12 21:13:56, To the gorgeous redhead who regulars the 2nd floor of the science library - keep coming back x,,2,3,0
2018-12-17 20:46:14,  Whoever said their favourite city in Romania is Budapest is dumb. Have you not even heard of Sofia? Defo better than Budapest. I love my Roman friends from Sofia. #knowyourRomania #RomaniaRomans,,32,47,0
2019-08-09 16:37:51," Waiter: Here's your steak, sir. Very rare.",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/67768750_2163014870476732_3343026234798899200_o.jpg?_nc_cat=100&_nc_ohc=ki1LpYfd-YsAQkKHD7ZTpArfMNeq_xBYsJiO45dpsWS0Ku6d4pxFDBAEw&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=eae95ba9935c9fc77a33cd39ba267cc4&oe=5ED88566,84,63,0
2018-12-27 13:30:57," What the alas didst thee just fucking sayeth about me, thee dram wench? I’ll has't thee knoweth I graduat'd top of mine own class in the navy seals, and I’ve been involv'd in numerous secret raids on al-quaeda, and I has't ov'r 300 confirm'd kills. I am did train in gorilla warfare and I’m the top sniper in the entire us cap-a-pe… More forces. Thou art nothing to me but just another target. I shall wipe thee the alas out with precision the likes of which hast nev'r been seen ere on this earth, mark mine own fucking words. Thee bethink thee can receiveth hence with declaring yond the horror to me ov'r the internet?Bethink again, fucker. As we speaketh I am contacting mine own secret… More",,7,7,0
2019-09-11 23:55:52, Roses are red Violets are blue I don’t know how to rhyme Rejoice 9 year olds,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/70278837_461616371108920_3464063696009953280_n.jpg?_nc_cat=108&_nc_ohc=_cxN9REvIHgAX-3X3lI&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=ad46be10fa9e25b27589bf0ab6bb0aa2&oe=5E8EBCF5,10,0,1
2020-01-05 04:54:51, anyone interested in a ucl-strand poly prank war mail prankingthekings@gmail.com,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/81373203_2447368648708018_7658641461520367616_n.png?_nc_cat=105&_nc_ohc=phn8rIR0u0kAQlTTCWlF-8i-SE9kiqMuE9-NJAxDtNQOlhIhrw00nlWEQ&_nc_ht=scontent-amt2-1.xx&oh=6b91aa0a8bb0e1af1f2078b7a697a580&oe=5E94B3BD,29,5,0
2017-11-24 21:24:46," Dan S, you might be the climber but I'd like to mount you, With Love, your secret admirer xoxoxo",,2,3,0
2019-05-10 14:55:03, .,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/60063719_393422324594992_8536600237874085888_n.jpg?_nc_cat=106&_nc_ohc=PAJJjNq0wV4AX-jydIh&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=02f17fa7cb3b69caa15b12f2e7d36307&oe=5EA24FB0,278,34,1
2020-01-09 08:04:38," I feel like I don’t really add any value to anyone’s life. I don’t think people are ever excited to see me, you know? I’m just kind of there. People will tolerate me and get along with me, and talk to me when they like need help finishing their homework or something, but no one ever wants me around. People don’t ask “where is she?”… More People don’t say “I miss her”. I do stuff outside of classes like societies and volunteering and all that and I hang out pretty frequently with people but it still seems like no one really cares whether I’m there or not because I’m irrelevant. When it comes to goodbyes everyone does a double take before reluctantly going in for a hug which makes me… More",,6,2,0
2017-11-14 22:12:51, To the hot tall korean medic: Your eyes make me melt and your smile makes me crumble. Maybe we can get some coffee before we go mine for a tumble ;) From your library admirer x,,10,6,0
2019-03-20 00:15:59," To the freshers that were staring, I hope I havent done anything to offend you or maybe you just think I'm weird",,0,1,0
2018-05-05 00:34:42, How am I supposed to compete with people who set an alarm clock for the times they plan to go to the toilet??? What the hell am I doing here? I don't belong here.,,159,31,1
2017-11-28 17:34:19," Dear colour blind guy in the engineering cafe today, all my lingerie is black so we wont have any problems there. hmu xox",,3,1,0
2018-05-14 21:01:29," Why has everyone got different answers for EC102 Someone econ god pls post unofficial mark scheme Also, who tf thought it was humane to have MA100 the next morning",,33,7,1
2020-01-10 12:55:42, Any Romanians in first year physics???,,2,9,0
2018-06-06 22:59:52, Where’s that peng brown ting from the first couple weeks that I haven’t seen since Please help me find my future,,0,2,1
2020-01-04 14:55:09, Getting in screen tilt wars with the person opposite you in the student centre is quite possibly the highest form of passive aggressive there is,,9,0,0
2019-03-18 17:14:55," Cyberpunks of UCL, who's coming to see Grendel or Pertubator ? Better yet, any non-concert events you know of ?",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54522141_1937385226373032_3244170900987183104_o.jpg?_nc_cat=102&_nc_ohc=OFZplYHv4mgAQm-4CY5rYvqjluyrYuRNMTzcFSXG6ENoBH1GtK_5iepCQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=4ce05f162fbc0951163d5925bb71c63a&oe=5EA35CD3,0,0,0
2019-09-17 14:26:36," 4th year med students, first week on wards",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/71008963_2228305573947661_2234979695256928256_o.jpg?_nc_cat=108&_nc_ohc=sySP1pNWZQgAQkhz50StUpPnEqNLuyg4OeIi17-onFmpMRPBoXGxNgZ2w&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=736e4aec376c4580a939ed6c83900b0c&oe=5E8F0EB6,4,0,0
2019-11-25 22:28:09,"  Follow-up on a/a Even freaking Queen Marry PolSoc had a better event for the Polish Independence day than UCL PolSoc - and that's saying a lot dear bigheaded Exec xoxo Classic big talk, no action",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/77097317_2363853730392844_1389364556672794624_n.jpg?_nc_cat=107&_nc_ohc=IyzJWoiQDmQAQndRhRZlpv6U7egcyscE-J0ihuFmkKOdY-GpgQJ67tiPg&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=53c577536cfbe989e8646759be93345c&oe=5E9C56BF,0,0,0
2019-06-10 02:23:21, Is it weird to be 19 and a virgin? It’s not that i don’t want to have sex i just want to have it with someone i genuinely like and care about,,2,1,0
2020-01-08 15:55:29,  Student centre showers,,2,0,0
2020-01-07 10:41:58, petition for renegade to be played at loop,,20,12,0
2018-07-17 14:47:28, thoughts on GV262?,,0,1,1
2019-05-23 14:35:31, No image has depicted my exam season quite so accurately,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/60730872_2034938943284326_4141852321782956032_n.jpg?_nc_cat=106&_nc_ohc=B3ioD6tXVUoAQkQ2Z0zfxdYYfDu7dpEGXtN1aWp8uK_Q71J6or1_VeVgQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=e1fba76e4887d2797ae72e9cb6a4dd33&oe=5E9A909C,143,66,0
2019-04-10 14:31:18, smh,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/57098933_1970320629746158_7127810897036181504_n.png?_nc_cat=104&_nc_ohc=o9NogjP2jOAAQnu2zipYNHJf0o4npj90JcsgsPrS4NJDuQoA5Jstvt5wA&_nc_ht=scontent-amt2-1.xx&oh=c4d2c5b11a145508daac71f8692962f9&oe=5EA505DF,304,179,0
2019-09-02 00:11:21," CF, are you single? - secret admirer from UCL 😉",,0,5,1
2018-10-21 19:39:09," thursday lunchtime, nab, guy in salmon/pink jumper, make yourself known",,2,0,1
2017-12-01 11:52:18," EH, keep seeing you in the natsci common room. Hmu for nigella sometime??",,1,0,0
2020-01-08 15:51:18, blue top milk >> green top milk,,45,13,0
2018-11-19 10:42:18," A step-by-step guide on how to post here: 1) ""Haha Kings/UCL/ Any other university in London is bad xd amirite guys?"" 2) ""I just saw you in the library and I want to smell your panties"" 3) ""Lmao job market bad/ Haha me only has 20 internships"" 4) Repeat steps 1 to 3, alternating them from time to time",,117,0,1
2019-05-18 15:59:10, UCL students all year: complain that library is too crowded *People finish their exams and stop going to the library* UCL students: complain that it is too empty 🤦‍♂️,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/60361534_2027071004071120_6898853161218342912_o.jpg?_nc_cat=109&_nc_ohc=XKHChGpQxdsAQlEAdig-AAfh5830PiIs_uGaRUENdtlRKaEvfHMXIlEmQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=c245e86dfe9facd7be632b006259af62&oe=5EA9B33D,76,14,0
2018-03-23 23:27:48," GP, 2nd year history Would love to take you out sometime x We always have a nice dance when we see each other😉",,0,2,0
2017-11-28 23:26:16, Why do I exist? For once believe that I am telling you the truth... (3rd yr Eco).,,0,1,0
2017-11-21 16:22:16," To the short second year medic sitting all alone When all the other students have flown Happily eating pot noodles back at home Whilst you study all your heavy tomes You make my head and neck roll, I want you to stick your phalange in my hole.",,1,4,0
2019-03-24 05:41:49, Strand poly. Like this photo so when someone Google’s ‘Strand Poly’ this image comes up,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/55602617_1945162062262015_6155245896800927744_o.jpg?_nc_cat=106&_nc_ohc=GY0si2p2QH8AQnIk6CJuefCGdiJjA1scEIYRUhbvxin6DzFQCF0olqTVQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=ceaf9d8a0a6cda60bf3658a507f923ab&oe=5E982F8C,5,0,0
2020-01-05 04:26:33, 21 whamage from Blacked - if u know you know,,0,1,0
2019-11-29 23:35:12," With lecturers out on strike, UCL Debating society took it upon themselves to deliver a 1 hour lecture on American politics last night. It was actually good.",,8,2,0
2019-05-09 14:52:33, Walking into your next exam like,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/60171378_392983747972183_8806294505838870528_o.png?_nc_cat=101&_nc_ohc=ufb1sIsKmR8AX8Eu6Oz&_nc_ht=scontent-amt2-1.xx&oh=784e7ad031d3703d217c97abe353ca31&oe=5E975769,144,12,1
2018-12-28 14:48:38, The hottest girl in cruci is KIH doing PPE. Single? x,,0,2,0
2019-05-20 17:30:02, Am I the only person on the planet that doesn’t give a single fuck about Eurovision,,0,0,0
2019-06-06 14:58:42, It always be like that smh,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/61956394_2057647667680120_6869699760731717632_n.jpg?_nc_cat=108&_nc_ohc=kzY5xvZjklwAQm2P5Ett8TEGgDVL-gMkQjPPTSGuWjdt9vEAx4a5VIPhA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=cb9a1a23d73de3415fcc3e0cb849a0c9&oe=5E954279,6,4,0
2017-11-24 21:25:01," To the skinny lad getting railed a few sundays ago at 9pm in the grad room, much love #grinderboy ;)",,0,1,0
2018-04-16 21:25:02," LL, The trend is soon over But I’ll remain your lover Time goes and leave let you drawn You are forever not alone All former Facebook trends",,0,0,1
2018-04-13 17:52:50, JS Can you go back to Warwick please AJ,,0,2,1
2019-12-08 16:47:45, There is a girl in MSc EME whose name starts with A. She is super cute and I like her a lot.❣️💕,,0,0,1
2018-08-31 19:39:43, When even the Law exam report knows UCL marks too harshly.,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/40435406_1674049006039990_5591657732714266624_o.png?_nc_cat=105&_nc_ohc=rFJsMA5lbTUAQmZ3pJMbtgbkXk7RnGAgQcqyJaDmuzqwEK19hCLaECIVQ&_nc_ht=scontent-amt2-1.xx&oh=a4d0ea15988fc6391d06f1aeea3ded05&oe=5E9C1B68,35,14,0
2017-11-29 19:14:38," Afro-Caribbean guy from ramsay last year, think you licked a wall or something but you have a really lush booty. Hmu",,0,0,0
2020-01-09 08:07:50, Is it normal to get to 23 years old and not have any more of your childhood friends? I’ve outgrown some and the others just didn’t want to continue being friends anymore for various reasons. Even my best friend since I was 5 decided she no longer wanted to be my friend 2 years ago. I have made friends at uni but I still haven’t met the kind of person that I can have a deep genuine connection with like I used to have with my best friend,,4,1,0
2020-01-09 08:12:15," I really liked this guy, we were really close and I thought he liked me. But now he’s been dating one of my friends. I still think I really like him and it hurts to see them together especially because he doesn’t talk to me as much anymore. I hate feeling so jealous but how do I get over him and stop resenting her?",,0,3,0
2019-03-03 12:52:55, Y'all be like,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52991383_363329880937570_7350879790309572608_o.jpg?_nc_cat=100&_nc_ohc=jYhdQR2H0sAAX9otbV8&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=895e5f5a3c860f0e99ef79992e39dbb7&oe=5ED7B1D9,11,1,1
2018-11-03 18:32:00," To the Brunette girl at the Urbanest Westminster Bridge studying applicable maths (hopefully I got it right), I knew you wouldn't come back to the rooftop common room when you said you'd come back to the Halloween party after dropping your friend J, but I still was waiting for you at the end just in case. xx smh - Your 'wizard'",,0,0,1
2017-12-05 19:59:13, to the guy from Manchester in my halls - stop looking at me all the time or leave your girlfriend ;),,1,1,0
2019-03-18 17:16:08," Brunches were made up as an excuse to drink alcohol at noon, change my mind",,2,4,0
2020-01-10 12:50:52," To the people using Chad semi-seriously on , you’re really sad. Sorry not sorry",,1,0,0
2020-01-05 04:33:01, Does anyone have any advice on how learn the content of a module that bores me so much? I cba to make notes on any of it,,0,0,0
2019-05-01 14:38:44, When you’re not bae’s #1 priority,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/58707941_389242951679596_7579967380168638464_o.jpg?_nc_cat=105&_nc_ohc=I12Y1p_loScAX_Te2u0&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=eaa19b3efd7a1516edf67efd7f1b5121&oe=5E9B2C57,83,21,1
2020-01-04 14:56:48, I really don’t ask Santa for anything more than one spring week offer. Is it that much?,,1,0,0
2018-04-16 14:39:52, SD u at the lib with your red bull? been lookin all over for u X,,2,0,1
2018-04-10 22:16:13," To the Asian girl on 3rd floor library in the denim jacket, you're a right sort.",,0,0,1
2018-05-06 11:12:24, who is the mixed race first year with big hair?,,0,0,1
2019-03-26 21:00:00, Breggsit,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/55752308_1948965215215033_8147947161200361472_o.png?_nc_cat=111&_nc_ohc=ARQoYj3xFAgAQmsHuiJETZf0aTFaHeoIuYDz0Yj0UbDRPTRL8ScP07jQQ&_nc_ht=scontent-amt2-1.xx&oh=21e330dc66604f8680ebd75f1f4fa46f&oe=5E8F1CAB,11,1,0
2019-03-31 11:17:46," I always buy those ""sharing"" crisps, and eat them all alone :) I mustn't be the only one who do so",,10,2,1
2019-04-23 00:17:18, Our main man made headlines doing his bit to protect the world! We don't deserve him ♥️,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/58382659_385316095405615_1603024078543781888_o.jpg?_nc_cat=103&_nc_ohc=Rhhqv_xR_AMAX_noqAO&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=b2a712618220a16ca0331d106dd9dd69&oe=5EA32CE2,400,24,1
2020-01-07 10:41:00, Phineas and Ferb was the best cartoon growing up and it's the best cartoon now. Imagine watching Rick and Morty when it's just BTEC P&F without THE TUNES. Doof is daddy,,17,0,0
2019-08-03 15:08:19, uhhh....ur welcome? But I’m not active at all,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/67937600_2153206974790855_159271522073051136_n.jpg?_nc_cat=111&_nc_ohc=LUcviGsSKigAQksgU7Dqu-X1dyrRdGf1bFh5-99PxCB0omq3Bu6uohB_w&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=1bfc8b4f20e13ccd19b62688b25240f9&oe=5EA5A5D5,16,0,0
2020-01-13 07:56:54, HR u cute,,0,0,0
2017-11-10 12:13:47," To the Tamil 3rd yr, I miss when we had chemistry together in 1st year 😉 I think our love can be more than physical....",,2,3,0
2018-09-29 22:27:37, It do be like that sometime,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/42959626_1706823019429255_110314057449340928_n.jpg?_nc_cat=104&_nc_ohc=CNPhcb8B2ikAQlPnf1bgZdgFGniuE6hvCWZXlzaLbpZSiTfvwArqqontg&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=62b66b773e1dc55a23228d0e03e93a5f&oe=5EDAAD58,34,16,0
2018-06-02 13:48:39," FN, Do me with the endeavour of how you do your facial hair, you bearded beauty xoxo",,0,1,1
2020-01-11 08:12:01," is anyone else here born and raised in brighton and just like, missing the seaside and the hippies and the random encounters with artists and how tolerated being weird is..? its been 3 weeks and noones told me about their chakras or worn anything colourful mentioned being vegan or done anything weird at all... i hate it.",,23,21,0
2018-10-13 12:31:31, Geog and Econ Asian fresher with yellow Nike tick tshirt and blue hand band 😍😍😍😍😋😋 Show me round your rocks,,0,0,1
2019-04-16 19:45:32, loooool so @ibd_memes now has a finmeme confessions page on facebook,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/57218014_382446599025898_1875452097487437824_o.jpg?_nc_cat=105&_nc_ohc=3yPsPVk415kAX_2Yg-O&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=5491a6afab4d6274c1e70a3dd7a4daf7&oe=5EDADAB4,30,5,1
2018-05-14 01:20:27,   If she be conservative in the streets but brexperimental in the sheets i'm still in,,5,0,1
2019-05-25 00:21:43," Whoever got Q8, go claim your Nobel Prize",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/60827359_400926700511221_2792959980674744320_n.jpg?_nc_cat=102&_nc_ohc=tPXYo_9wWLwAX_Gwmwr&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=361db65c23dcf3f2d45341feef12e396&oe=5E91CD2B,140,57,1
2020-01-09 08:12:23, Anyone willing to sell me a TheGym Bloomsbury student membership for the next few months,,0,3,0
2020-01-08 15:45:55, Why are guys with sharp jawlines so attractive😩😩😩,,2,0,0
2020-01-10 12:56:19," I lost my virginity about 4yrs ago, and that was the last time I had sex. I didn’t think it was a big deal at first, but I recently realised it had been a crazy long period since then... I don't know how to tell people about this if I were to date them. I'm a bit frustrated and unconfident rn.",,1,7,0
2020-01-09 08:12:58, Why is everyone posh?:( I'm a state-school student from the UK from a not-very-rich background and I really get on with my halls mates but it can just feel quite lonely feeling like the only kid that didn't go to private school or an international school somewhere- I don't want to go on about my circumstances though or I'm just distancing myself even more¡ Any tips for not feeling like a bit of an outsider¿,,54,8,0
2018-09-28 15:50:31," UCL shops are the worst, it's literal extortion in broad daylight. Monster Munch used to be 65p, then 70, 80 and now 95 f**** p. I'm pissed. How we suppose to keep fat UCL?",,3,0,0
2019-12-12 00:41:24," Has anyone seen the cable for these headphones? Lost on Friday (the 6th): just lost the cable (this was the best pic I could find), possibly in the engineering building. Ty",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78758874_2398414580270092_4394399431034667008_o.jpg?_nc_cat=109&_nc_ohc=fVfoTNGuTooAQlEYq93r2GG183s70qWBHEG64IucH2soBzwa4oBixv7vg&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=e1207dba9639e18c288ff3c450e299ae&oe=5ED8EB6A,0,0,0
2019-03-27 11:14:15," when you've got summer exams coming up and you remember you also have 3 2,500 word summatives to write over the break as well",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54520307_373258556611369_5693767801332826112_o.jpg?_nc_cat=104&_nc_ohc=x7m6TQ67WMEAX8vUenR&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=0ea6e135bd2f27a782d4ad9e49f6cbb4&oe=5E914C9E,106,24,1
2020-01-07 10:35:50," Hi, I am a 3rd year Astrophysics student and I have participate last year in the Paris regional. I am looking for members for my team to apply for the regionals. My idea is to take waste plastics from landfills, and un-recyclable plastics from sorting centers and turn them back into the oil using a process known as pyrolysis. The… More resulting chemicals can then be separated and sold to chemical plants for the production of beauty products, solvents, pharmaceuticals and new plastics. This would stop plastic from piling up in landfills and entering our rivers and oceans, stop millions of tons of CO2 from being created through plastic incineration and reduce the need for new oil extraction. If anyone is interested please comment bellow! Thanks!",,3,4,0
2018-04-30 00:41:45," To whoever keeps ruining the 3rd floor toilets at CS, I hope you get a 2:2. - 3rd floor residents",,8,6,1
2020-01-09 08:06:22, You man think being a  top fan's an achievement innit. Best u can do tbf,,3,8,0
2017-11-20 21:34:15," Charlie, you're my angel! Play with your DS. I'm waiting for your phallus. Charlie, let's have...",,0,2,0
2018-09-06 22:42:07, Adam dododo do dododo,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/41155381_1680891225355768_7153412801950646272_o.png?_nc_cat=103&_nc_ohc=dr3Q1KQAxYoAQkd0hPvrwhMTZm2jJ9_wFIGdY3s-E6eWEJ7CQIiuffVwA&_nc_ht=scontent-amt2-1.xx&oh=12e334f5b6c9799f1db0bd9356d032c8&oe=5ED72FAE,42,21,0
2019-06-05 10:57:56, Lol I have no friends,,7,4,0
2020-01-12 12:56:28," AH, the inhibition markers on my DNA must be blocked, for I cannot seem to stop hitting on you. (Yes, I mean you, AH) Pic related.",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82984050_2462474633864086_7803473213349953536_n.jpg?_nc_cat=106&_nc_ohc=95z69Rpil1UAQn3rSNJNjGQ-X85X8vDgtb_vjlDFzsnHbFBvGptiytuUw&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=fb72e7aae34d3715ddb0b1bb164b9a3d&oe=5EDA5024,1,1,0
